index,cultivable,predicted_class,conf
1493,1,cultivable,0.980
656,1,cultivable,0.877
6368,0,non-cultivable,0.998
21619,0,non-cultivable,1.000
2524,0,non-cultivable,0.690
16263,0,non-cultivable,0.873
11065,1,cultivable,0.998
25224,1,cultivable,0.524
16074,0,non-cultivable,0.996
26080,1,cultivable,1.000
9702,0,non-cultivable,0.991
8457,1,cultivable,0.983
11271,1,cultivable,0.982
16065,1,cultivable,0.726
18399,0,non-cultivable,0.881
16357,0,non-cultivable,1.000
2554,1,cultivable,0.999
17321,0,non-cultivable,1.000
4540,1,cultivable,0.969
14826,0,non-cultivable,1.000
14912,1,cultivable,0.575
1955,0,non-cultivable,0.671
22579,0,non-cultivable,0.899
12195,1,cultivable,1.000
7717,0,non-cultivable,0.956
5184,0,non-cultivable,0.951
1681,1,cultivable,0.749
19040,0,non-cultivable,0.986
10525,1,cultivable,0.513
8115,0,non-cultivable,1.000
10380,0,non-cultivable,0.982
3769,0,non-cultivable,0.983
9879,1,cultivable,0.598
24869,1,cultivable,0.999
7041,0,non-cultivable,0.525
5322,0,non-cultivable,1.000
15902,0,non-cultivable,1.000
18096,0,non-cultivable,1.000
25990,0,non-cultivable,0.999
7356,0,non-cultivable,1.000
21334,0,non-cultivable,0.997
16093,0,non-cultivable,0.999
3092,0,non-cultivable,0.945
25222,0,non-cultivable,0.608
26005,1,cultivable,0.910
20471,0,non-cultivable,0.503
15794,1,cultivable,0.939
6923,0,non-cultivable,0.994
11676,1,cultivable,0.910
23794,0,non-cultivable,0.973
19605,0,non-cultivable,1.000
2548,0,non-cultivable,0.692
9963,0,non-cultivable,0.998
25832,1,cultivable,0.728
12816,0,non-cultivable,1.000
24540,1,cultivable,1.000
4705,1,cultivable,0.932
12515,0,non-cultivable,0.986
9907,0,non-cultivable,0.999
178,1,cultivable,0.994
1286,1,cultivable,0.953
16124,0,non-cultivable,1.000
9321,1,cultivable,0.876
21339,0,non-cultivable,0.733
22819,1,cultivable,0.510
5424,0,non-cultivable,1.000
26629,0,non-cultivable,0.854
5183,1,cultivable,0.810
21278,1,cultivable,0.765
25868,1,cultivable,0.796
1759,0,non-cultivable,0.696
4061,1,cultivable,0.899
6070,0,non-cultivable,0.996
7945,0,non-cultivable,0.900
12831,0,non-cultivable,1.000
26147,1,cultivable,1.000
19802,0,non-cultivable,1.000
12305,0,non-cultivable,0.984
12603,0,non-cultivable,1.000
14012,1,cultivable,0.818
20682,0,non-cultivable,0.720
6549,0,non-cultivable,1.000
5856,0,non-cultivable,0.999
9218,0,non-cultivable,0.999
17298,1,cultivable,0.602
1640,1,cultivable,0.919
5121,0,non-cultivable,1.000
5351,0,non-cultivable,0.883
12930,1,cultivable,0.881
424,0,non-cultivable,0.745
17014,0,non-cultivable,0.934
18342,0,non-cultivable,1.000
26569,1,cultivable,1.000
19293,0,non-cultivable,1.000
3704,0,non-cultivable,0.942
15950,1,cultivable,0.770
6499,1,cultivable,0.755
26088,1,cultivable,0.999
23791,0,non-cultivable,0.989
4893,0,non-cultivable,1.000
13731,1,cultivable,0.815
23160,1,cultivable,0.552
8267,1,cultivable,0.918
7473,0,non-cultivable,0.999
21660,1,cultivable,1.000
12436,1,cultivable,0.999
3407,1,cultivable,0.973
2505,1,cultivable,0.547
9805,0,non-cultivable,1.000
12711,1,cultivable,0.525
11593,0,non-cultivable,0.995
15054,0,non-cultivable,1.000
4690,1,cultivable,0.631
16071,0,non-cultivable,1.000
18733,0,non-cultivable,0.699
24111,0,non-cultivable,0.998
10483,1,cultivable,0.989
12284,0,non-cultivable,0.990
8371,0,non-cultivable,0.598
15416,0,non-cultivable,0.844
22622,1,cultivable,0.652
7316,1,cultivable,0.918
21587,1,cultivable,0.803
22161,0,non-cultivable,0.608
7145,0,non-cultivable,0.943
20385,1,cultivable,0.997
7573,0,non-cultivable,1.000
9837,1,cultivable,0.878
24894,1,cultivable,1.000
20426,0,non-cultivable,0.955
10163,1,cultivable,0.540
18792,0,non-cultivable,0.788
18871,0,non-cultivable,1.000
20273,0,non-cultivable,0.748
17297,0,non-cultivable,0.931
19927,0,non-cultivable,0.647
25986,1,cultivable,1.000
17979,0,non-cultivable,0.769
17427,0,non-cultivable,1.000
188,1,cultivable,0.520
11354,0,non-cultivable,0.996
440,0,non-cultivable,0.640
7577,0,non-cultivable,1.000
372,1,cultivable,0.965
5544,0,non-cultivable,0.881
2770,0,non-cultivable,1.000
16308,0,non-cultivable,0.898
18644,0,non-cultivable,0.986
8189,0,non-cultivable,0.586
3611,1,cultivable,0.679
9596,0,non-cultivable,0.853
13781,1,cultivable,0.954
11785,1,cultivable,0.930
4164,0,non-cultivable,0.993
13102,0,non-cultivable,0.996
16513,0,non-cultivable,1.000
24373,1,cultivable,0.786
13647,1,cultivable,0.877
7170,0,non-cultivable,0.990
6353,0,non-cultivable,0.574
20864,1,cultivable,0.849
10840,0,non-cultivable,0.999
8031,1,cultivable,0.930
23645,0,non-cultivable,0.828
7255,0,non-cultivable,0.989
18708,0,non-cultivable,1.000
1326,0,non-cultivable,0.996
3669,1,cultivable,0.931
3601,1,cultivable,0.774
7948,0,non-cultivable,0.993
18728,0,non-cultivable,0.581
22277,1,cultivable,0.949
11429,1,cultivable,0.992
24341,0,non-cultivable,0.888
15304,0,non-cultivable,1.000
26365,1,cultivable,1.000
15981,0,non-cultivable,0.534
16047,1,cultivable,0.896
16527,1,cultivable,0.510
4786,0,non-cultivable,1.000
21470,0,non-cultivable,0.829
20636,0,non-cultivable,0.999
13436,1,cultivable,0.998
18358,0,non-cultivable,0.994
4464,0,non-cultivable,0.996
3106,1,cultivable,0.741
20935,1,cultivable,0.947
3126,0,non-cultivable,1.000
2337,1,cultivable,0.991
17188,1,cultivable,0.615
25725,1,cultivable,1.000
3685,0,non-cultivable,0.997
17348,0,non-cultivable,0.777
22717,0,non-cultivable,0.982
20711,0,non-cultivable,1.000
5307,1,cultivable,0.954
12903,1,cultivable,0.986
4788,0,non-cultivable,1.000
8824,0,non-cultivable,0.979
2578,0,non-cultivable,0.997
24974,0,non-cultivable,0.980
3147,1,cultivable,0.691
23841,1,cultivable,0.991
24379,0,non-cultivable,0.882
18395,0,non-cultivable,1.000
16988,0,non-cultivable,0.580
14718,0,non-cultivable,1.000
11987,0,non-cultivable,0.999
5127,0,non-cultivable,1.000
12600,0,non-cultivable,1.000
9277,1,cultivable,0.531
3306,1,cultivable,0.987
23116,0,non-cultivable,0.835
14313,0,non-cultivable,0.976
6179,1,cultivable,0.533
3246,0,non-cultivable,1.000
23584,1,cultivable,0.690
20497,1,cultivable,0.885
18282,0,non-cultivable,0.981
21696,0,non-cultivable,1.000
23380,0,non-cultivable,0.948
7726,0,non-cultivable,0.944
10397,0,non-cultivable,0.572
14120,0,non-cultivable,1.000
69,1,cultivable,0.510
7804,0,non-cultivable,1.000
13045,0,non-cultivable,0.999
25299,1,cultivable,1.000
25933,1,cultivable,1.000
6873,1,cultivable,0.993
24528,0,non-cultivable,0.711
18191,0,non-cultivable,0.998
15613,0,non-cultivable,1.000
14923,0,non-cultivable,0.584
11938,1,cultivable,0.993
10503,0,non-cultivable,1.000
8565,1,cultivable,0.846
1459,1,cultivable,0.993
7507,1,cultivable,0.508
9988,1,cultivable,0.985
15028,0,non-cultivable,0.612
1103,1,cultivable,0.870
12469,0,non-cultivable,0.999
23610,0,non-cultivable,0.963
7698,0,non-cultivable,0.834
23507,0,non-cultivable,0.999
14694,1,cultivable,0.824
26072,1,cultivable,0.844
17329,0,non-cultivable,0.999
1402,1,cultivable,0.936
23449,1,cultivable,0.976
2495,1,cultivable,0.963
13844,0,non-cultivable,0.979
9373,0,non-cultivable,0.678
12197,1,cultivable,0.997
16715,1,cultivable,0.976
8528,1,cultivable,0.816
11925,1,cultivable,0.630
9497,0,non-cultivable,0.991
3276,1,cultivable,0.939
19347,0,non-cultivable,0.795
25324,0,non-cultivable,0.635
7406,0,non-cultivable,0.920
15453,1,cultivable,0.817
11726,0,non-cultivable,1.000
25214,0,non-cultivable,0.939
17494,0,non-cultivable,1.000
1032,1,cultivable,0.854
25374,1,cultivable,1.000
18245,0,non-cultivable,0.985
5382,0,non-cultivable,0.567
5534,0,non-cultivable,0.992
24418,1,cultivable,1.000
6243,0,non-cultivable,0.540
5781,1,cultivable,0.608
16261,0,non-cultivable,0.577
3102,1,cultivable,0.661
1012,0,non-cultivable,0.601
3602,1,cultivable,0.974
23085,0,non-cultivable,0.521
11509,1,cultivable,0.884
20186,1,cultivable,0.790
6365,0,non-cultivable,0.980
26319,0,non-cultivable,0.990
16435,1,cultivable,0.796
11486,0,non-cultivable,0.992
10572,0,non-cultivable,0.856
47,0,non-cultivable,1.000
20877,0,non-cultivable,1.000
16880,0,non-cultivable,0.957
19929,1,cultivable,0.529
12506,1,cultivable,0.898
1750,0,non-cultivable,0.847
19406,0,non-cultivable,1.000
18146,0,non-cultivable,1.000
25526,0,non-cultivable,0.932
18885,0,non-cultivable,1.000
14570,0,non-cultivable,0.999
13873,0,non-cultivable,1.000
8972,1,cultivable,0.669
12990,1,cultivable,0.825
9630,0,non-cultivable,0.519
5874,0,non-cultivable,1.000
6009,0,non-cultivable,0.973
22651,1,cultivable,0.927
24762,0,non-cultivable,0.902
13398,1,cultivable,0.607
26168,0,non-cultivable,0.991
20285,0,non-cultivable,1.000
3419,1,cultivable,0.927
4038,0,non-cultivable,0.990
5803,1,cultivable,0.726
17583,0,non-cultivable,1.000
23511,1,cultivable,0.725
22146,0,non-cultivable,0.719
9361,0,non-cultivable,1.000
17662,1,cultivable,0.765
11899,0,non-cultivable,0.892
24219,0,non-cultivable,0.901
3110,1,cultivable,0.674
12035,1,cultivable,0.772
12920,1,cultivable,0.694
5564,1,cultivable,0.931
9430,1,cultivable,0.684
17415,0,non-cultivable,0.990
7211,0,non-cultivable,1.000
9306,1,cultivable,0.995
330,1,cultivable,0.995
11133,0,non-cultivable,1.000
13645,1,cultivable,0.943
7699,0,non-cultivable,0.888
16284,0,non-cultivable,0.784
2614,1,cultivable,0.696
16186,1,cultivable,0.832
9598,0,non-cultivable,0.991
14372,0,non-cultivable,1.000
16640,0,non-cultivable,0.559
6136,0,non-cultivable,0.785
16924,0,non-cultivable,0.997
4310,1,cultivable,0.599
6796,0,non-cultivable,0.991
17376,1,cultivable,0.856
19875,0,non-cultivable,0.732
7788,0,non-cultivable,1.000
11791,1,cultivable,0.997
11715,1,cultivable,0.975
22089,1,cultivable,0.885
4764,0,non-cultivable,0.977
11403,0,non-cultivable,0.616
8885,1,cultivable,0.853
8234,0,non-cultivable,0.643
21298,1,cultivable,0.961
16170,0,non-cultivable,0.999
19220,0,non-cultivable,0.515
19682,0,non-cultivable,0.892
18898,0,non-cultivable,0.956
8350,1,cultivable,0.981
16467,0,non-cultivable,0.973
619,1,cultivable,0.999
8929,1,cultivable,0.710
23657,0,non-cultivable,0.651
3925,1,cultivable,0.966
826,1,cultivable,0.991
10133,0,non-cultivable,1.000
16321,0,non-cultivable,0.971
11592,0,non-cultivable,1.000
25146,1,cultivable,1.000
2530,1,cultivable,0.908
26589,1,cultivable,1.000
52,0,non-cultivable,0.996
24231,0,non-cultivable,0.912
9316,1,cultivable,0.961
25856,0,non-cultivable,0.787
6148,0,non-cultivable,0.547
11747,0,non-cultivable,0.930
9877,0,non-cultivable,0.970
2891,1,cultivable,0.961
13790,0,non-cultivable,1.000
3546,1,cultivable,0.835
11241,0,non-cultivable,1.000
4937,0,non-cultivable,0.846
19963,0,non-cultivable,1.000
5041,1,cultivable,0.965
5417,0,non-cultivable,1.000
7872,0,non-cultivable,1.000
17742,1,cultivable,0.912
9483,0,non-cultivable,0.886
19744,1,cultivable,0.910
6633,1,cultivable,0.806
24763,0,non-cultivable,0.888
4910,0,non-cultivable,0.913
25664,1,cultivable,0.983
23801,1,cultivable,0.624
16203,0,non-cultivable,1.000
7350,0,non-cultivable,1.000
26789,1,cultivable,0.987
20818,1,cultivable,0.887
13135,0,non-cultivable,0.522
22282,1,cultivable,0.888
15980,1,cultivable,0.645
7751,1,cultivable,0.997
25026,1,cultivable,1.000
11025,1,cultivable,0.994
677,0,non-cultivable,0.596
23609,0,non-cultivable,0.647
19411,0,non-cultivable,1.000
9266,1,cultivable,0.727
23127,0,non-cultivable,0.558
24753,1,cultivable,0.994
2108,0,non-cultivable,0.926
18478,1,cultivable,0.901
15487,0,non-cultivable,0.989
18934,0,non-cultivable,0.556
18847,1,cultivable,0.874
7602,0,non-cultivable,0.923
15387,0,non-cultivable,0.999
18267,0,non-cultivable,1.000
2632,1,cultivable,0.544
17184,1,cultivable,0.713
8906,0,non-cultivable,1.000
9759,1,cultivable,0.801
1315,0,non-cultivable,0.996
5583,1,cultivable,0.935
24782,1,cultivable,1.000
850,1,cultivable,0.613
23345,1,cultivable,0.999
19737,0,non-cultivable,0.929
26636,1,cultivable,1.000
3942,1,cultivable,0.840
1834,1,cultivable,0.981
15327,0,non-cultivable,1.000
14247,0,non-cultivable,0.806
18391,1,cultivable,0.905
26719,1,cultivable,1.000
17773,0,non-cultivable,1.000
24932,1,cultivable,0.629
24071,0,non-cultivable,0.877
10486,1,cultivable,0.647
15360,0,non-cultivable,1.000
25235,0,non-cultivable,0.524
13546,0,non-cultivable,1.000
12979,0,non-cultivable,1.000
4760,0,non-cultivable,0.811
18641,1,cultivable,0.991
11974,0,non-cultivable,1.000
6107,0,non-cultivable,1.000
12067,0,non-cultivable,0.987
4989,0,non-cultivable,0.989
10687,0,non-cultivable,0.573
14937,0,non-cultivable,0.994
4206,1,cultivable,0.980
25023,1,cultivable,1.000
5265,1,cultivable,0.923
19195,0,non-cultivable,0.854
6513,0,non-cultivable,1.000
2523,1,cultivable,0.545
22410,0,non-cultivable,0.838
24110,0,non-cultivable,0.760
8088,0,non-cultivable,1.000
5036,1,cultivable,0.867
11554,0,non-cultivable,0.594
14551,0,non-cultivable,1.000
545,1,cultivable,0.998
6568,0,non-cultivable,0.982
2731,1,cultivable,0.985
19641,0,non-cultivable,0.838
20817,0,non-cultivable,0.761
7576,0,non-cultivable,1.000
18745,0,non-cultivable,0.966
6100,1,cultivable,0.814
8810,0,non-cultivable,1.000
4357,0,non-cultivable,0.890
6634,1,cultivable,0.809
19713,1,cultivable,0.731
1193,1,cultivable,0.882
15747,0,non-cultivable,0.720
22177,0,non-cultivable,0.512
8275,0,non-cultivable,0.972
8748,1,cultivable,0.943
23990,1,cultivable,0.662
23646,0,non-cultivable,0.870
16408,0,non-cultivable,1.000
7253,0,non-cultivable,1.000
9465,0,non-cultivable,1.000
6096,0,non-cultivable,1.000
23635,1,cultivable,0.964
26027,1,cultivable,1.000
56,0,non-cultivable,1.000
23660,1,cultivable,0.971
11080,0,non-cultivable,0.955
4547,1,cultivable,0.951
9710,0,non-cultivable,0.989
13552,0,non-cultivable,1.000
10741,0,non-cultivable,0.996
24061,0,non-cultivable,0.997
1962,0,non-cultivable,0.591
22311,1,cultivable,0.736
13113,0,non-cultivable,0.993
19993,0,non-cultivable,1.000
14969,1,cultivable,0.548
2514,1,cultivable,0.840
14780,1,cultivable,0.816
17701,0,non-cultivable,0.988
26745,1,cultivable,0.775
18321,0,non-cultivable,0.896
23077,0,non-cultivable,0.606
2503,1,cultivable,0.839
3513,0,non-cultivable,1.000
18021,1,cultivable,0.835
15455,0,non-cultivable,0.613
4589,0,non-cultivable,0.974
2438,0,non-cultivable,0.935
21968,1,cultivable,0.730
25731,1,cultivable,1.000
25312,1,cultivable,1.000
16745,0,non-cultivable,0.653
24323,1,cultivable,0.585
25279,0,non-cultivable,0.973
22721,1,cultivable,0.668
17129,0,non-cultivable,1.000
4185,0,non-cultivable,0.998
1734,0,non-cultivable,0.751
7802,0,non-cultivable,0.998
1480,0,non-cultivable,1.000
1001,0,non-cultivable,0.799
11971,0,non-cultivable,1.000
13786,0,non-cultivable,1.000
9339,1,cultivable,0.937
6978,0,non-cultivable,0.987
11640,0,non-cultivable,0.764
16148,0,non-cultivable,1.000
7960,1,cultivable,0.998
1803,1,cultivable,0.735
8373,0,non-cultivable,0.525
25634,0,non-cultivable,0.999
25185,1,cultivable,1.000
20789,0,non-cultivable,0.978
14919,0,non-cultivable,0.968
21317,0,non-cultivable,0.997
9797,1,cultivable,0.988
5133,0,non-cultivable,0.934
13181,1,cultivable,0.768
1894,1,cultivable,0.872
21667,1,cultivable,0.997
19932,0,non-cultivable,0.622
11798,1,cultivable,0.928
8446,1,cultivable,0.841
12712,1,cultivable,0.521
9325,1,cultivable,0.895
24882,0,non-cultivable,0.629
1496,1,cultivable,0.979
3998,1,cultivable,0.703
13408,0,non-cultivable,0.994
19687,0,non-cultivable,0.990
15582,0,non-cultivable,1.000
16196,1,cultivable,0.763
11492,0,non-cultivable,0.828
10354,1,cultivable,0.934
11760,1,cultivable,0.987
5589,1,cultivable,0.648
5566,1,cultivable,0.975
16993,1,cultivable,0.965
999,0,non-cultivable,0.943
26596,0,non-cultivable,0.510
12141,0,non-cultivable,0.906
26668,1,cultivable,1.000
11385,0,non-cultivable,0.999
1096,0,non-cultivable,0.906
7611,0,non-cultivable,0.927
3533,1,cultivable,0.848
25399,0,non-cultivable,0.779
17374,0,non-cultivable,0.692
6851,1,cultivable,0.864
23387,0,non-cultivable,0.968
17653,1,cultivable,0.823
10317,0,non-cultivable,0.876
5377,1,cultivable,0.909
23034,1,cultivable,0.970
2275,0,non-cultivable,0.924
18257,0,non-cultivable,0.990
195,1,cultivable,0.992
13533,1,cultivable,0.651
13800,0,non-cultivable,0.999
18296,1,cultivable,0.862
24022,0,non-cultivable,0.998
6395,1,cultivable,0.589
7558,1,cultivable,0.604
10036,0,non-cultivable,0.932
15069,0,non-cultivable,1.000
18231,0,non-cultivable,1.000
10815,1,cultivable,0.896
20787,1,cultivable,0.582
23002,0,non-cultivable,0.832
1186,0,non-cultivable,0.609
3443,1,cultivable,0.563
15869,0,non-cultivable,1.000
4272,0,non-cultivable,0.861
26628,0,non-cultivable,0.503
23971,0,non-cultivable,0.874
12295,0,non-cultivable,1.000
9924,1,cultivable,0.850
4921,1,cultivable,0.999
16489,0,non-cultivable,0.988
5737,0,non-cultivable,0.727
6726,0,non-cultivable,0.820
25653,0,non-cultivable,0.801
8668,0,non-cultivable,0.545
7339,0,non-cultivable,0.802
1885,1,cultivable,0.857
21604,1,cultivable,0.875
16559,1,cultivable,0.931
15585,0,non-cultivable,1.000
22276,1,cultivable,0.853
2706,1,cultivable,0.786
15562,0,non-cultivable,1.000
8587,0,non-cultivable,0.802
21700,0,non-cultivable,0.997
12336,0,non-cultivable,1.000
17947,0,non-cultivable,0.988
3164,1,cultivable,0.626
25665,1,cultivable,0.996
15690,1,cultivable,0.681
20132,1,cultivable,0.763
14395,0,non-cultivable,0.872
15140,0,non-cultivable,1.000
10481,1,cultivable,0.992
20715,0,non-cultivable,1.000
4623,1,cultivable,0.951
14795,0,non-cultivable,1.000
17268,0,non-cultivable,1.000
16400,0,non-cultivable,1.000
21546,1,cultivable,0.625
5405,0,non-cultivable,0.810
2459,1,cultivable,0.854
12270,1,cultivable,0.998
21161,0,non-cultivable,0.657
16654,1,cultivable,0.915
5149,0,non-cultivable,0.983
16405,0,non-cultivable,1.000
16936,0,non-cultivable,0.774
25453,0,non-cultivable,0.999
26711,1,cultivable,1.000
15797,1,cultivable,0.964
3032,1,cultivable,0.944
2662,0,non-cultivable,0.514
3912,0,non-cultivable,0.997
24924,1,cultivable,0.944
22706,1,cultivable,0.963
26785,1,cultivable,1.000
18462,0,non-cultivable,0.979
24454,1,cultivable,0.577
1215,1,cultivable,0.778
25172,0,non-cultivable,0.704
21016,1,cultivable,0.623
15356,0,non-cultivable,1.000
14443,1,cultivable,0.942
13020,0,non-cultivable,1.000
2017,0,non-cultivable,0.659
13633,0,non-cultivable,1.000
17937,0,non-cultivable,0.854
21802,0,non-cultivable,0.886
15005,0,non-cultivable,1.000
17107,0,non-cultivable,0.593
23475,0,non-cultivable,0.966
18078,1,cultivable,0.898
3389,1,cultivable,0.940
25654,0,non-cultivable,0.992
10466,1,cultivable,1.000
24740,1,cultivable,0.783
11264,0,non-cultivable,0.578
26197,0,non-cultivable,0.675
10320,0,non-cultivable,0.844
12855,0,non-cultivable,0.997
1922,1,cultivable,0.554
6241,0,non-cultivable,0.999
7361,0,non-cultivable,1.000
8043,0,non-cultivable,0.984
18581,1,cultivable,0.711
26400,1,cultivable,1.000
19336,0,non-cultivable,0.549
25259,1,cultivable,1.000
5369,1,cultivable,0.936
26749,0,non-cultivable,0.995
26730,1,cultivable,0.989
25547,1,cultivable,1.000
3492,1,cultivable,0.657
2248,1,cultivable,0.973
23084,0,non-cultivable,0.993
16166,0,non-cultivable,1.000
7122,1,cultivable,0.993
3878,1,cultivable,0.878
6720,1,cultivable,0.766
25011,1,cultivable,1.000
8447,1,cultivable,0.866
15566,0,non-cultivable,1.000
14347,0,non-cultivable,0.996
23900,0,non-cultivable,0.579
5312,1,cultivable,0.894
9542,1,cultivable,0.991
2134,1,cultivable,0.986
7934,0,non-cultivable,0.926
7705,0,non-cultivable,0.830
8928,0,non-cultivable,0.844
16464,1,cultivable,0.733
5919,0,non-cultivable,0.970
1588,0,non-cultivable,0.787
21669,1,cultivable,0.994
15898,0,non-cultivable,1.000
5915,0,non-cultivable,0.999
3889,1,cultivable,0.917
10516,0,non-cultivable,0.988
15352,0,non-cultivable,1.000
26314,1,cultivable,0.950
4113,0,non-cultivable,0.622
24158,0,non-cultivable,0.974
1623,1,cultivable,0.611
23408,1,cultivable,0.925
25047,0,non-cultivable,0.524
4845,1,cultivable,0.983
16029,1,cultivable,0.687
88,1,cultivable,0.997
8692,0,non-cultivable,1.000
22240,0,non-cultivable,1.000
1799,0,non-cultivable,0.998
19948,0,non-cultivable,0.518
24570,1,cultivable,0.727
14236,1,cultivable,0.890
21974,0,non-cultivable,0.999
7387,0,non-cultivable,0.990
12265,1,cultivable,0.615
6807,0,non-cultivable,0.999
18862,0,non-cultivable,1.000
22655,0,non-cultivable,0.952
13601,0,non-cultivable,0.998
22568,0,non-cultivable,0.555
4944,0,non-cultivable,1.000
85,1,cultivable,0.999
6290,0,non-cultivable,0.997
20438,1,cultivable,0.987
11869,0,non-cultivable,1.000
4488,0,non-cultivable,0.985
23864,1,cultivable,0.630
19239,0,non-cultivable,1.000
4111,0,non-cultivable,0.999
20573,1,cultivable,0.594
22328,0,non-cultivable,0.560
15234,0,non-cultivable,1.000
19618,0,non-cultivable,1.000
2762,1,cultivable,0.798
2269,1,cultivable,0.977
